,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
299,APPROXIMATE,"Athens, Greece",ChIJ8UNwBh-9oRQR3Y1mdkU1Nic,"Athens, Greece",37.9838096,23.7275388,1,,OK,"locality,political"
300,GEOMETRIC_CENTER,"Calver Bridge, Hope Valley S32 3XA, UK",ChIJ0QeJEtwpekgRrO0EsJ-nbW8,"Calver, Sheffield, England",53.2662088,-1.6310538,2,S32 3XA,OK,"bar,establishment,point_of_interest"
301,ROOFTOP,"Bradwell block, Sheephill Rd, Sheffield S11 7TU, UK",ChIJK0JS7qWBeUgRl28V5OIRPM4,"Bradwell, Sheffield, England",53.3434787,-1.5636652,2,S11 7TU,OK,premise
302,APPROXIMATE,"Barnsley, UK",ChIJw2i3wbdieUgRitBTvwJsR8I,"Barnsley, S Yorkshire, England",53.55263,-1.479726,1,,OK,"locality,political"
303,APPROXIMATE,"Brighouse, UK",ChIJzZs1NE3ce0gRsdXYkNt4Stc,"Brighouse, W Yorkshire, England",53.699729,-1.782501,1,,OK,"locality,political"
304,APPROXIMATE,"Manchester, UK",ChIJ2_UmUkxNekgRqmv-BDgUvtk,"Manchester, England",53.4807593,-2.2426305,1,,OK,"locality,political"
305,APPROXIMATE,"Southampton, UK",ChIJCSkVvleJc0gR8HHaTGpajKc,"Southampton, Hampshire, England",50.9097004,-1.4043509,1,,OK,"locality,political"
306,APPROXIMATE,"Sheffield, UK",ChIJFb7o-qkKeUgReLAGr_UnKD4,"Sheffield, S Yorkshire, England",53.381129,-1.470085,1,,OK,"locality,political"
307,APPROXIMATE,"London, UK",ChIJdd4hrwug2EcRmSrV3Vo6llI,"London, England",51.5073509,-0.1277583,1,,OK,"locality,political"
308,GEOMETRIC_CENTER,"Pogmoor Rd, Barnsley S75 2EF, UK",ChIJAUMTxsxkeUgRqnQxIAPv03E,"Pogmoor, Barnsley, S Yorkshire, England",53.5556481,-1.5042335,1,S75 2EF,OK,route
309,APPROXIMATE,"Newport-on-Tay DD6, UK",ChIJN5bQFJNEhkgRWSwDnC--eXI,"Newport-on-Tay, Fife, Scotland",56.440473,-2.940732,1,DD6,OK,"locality,political"
310,APPROXIMATE,"Portland, OR, USA",ChIJJ3SpfQsLlVQRkYXR9ua5Nhw,"Portland, Oregon",45.5230622,-122.6764815,1,,OK,"locality,political"
311,APPROXIMATE,"Eagle River, Anchorage, AK 99577, USA",ChIJiUspZMCMyFYRp_UYSpwkZoM,"Eagle River, Alaska",61.3293186,-149.56805,1,99577,OK,"neighborhood,political"
312,APPROXIMATE,"Seattle, WA, USA",ChIJVTPokywQkFQRmtVEaUZlJRA,"Seattle, Washington",47.6062095,-122.3320708,1,,OK,"locality,political"
313,APPROXIMATE,"Nan, Thailand",ChIJu20dDgmOJzERwJWGOLGCgAs,,18.7756318,100.7730417,1,,OK,"administrative_area_level_1,political"
314,APPROXIMATE,"Pasadena, CA, USA",ChIJUQszONzCwoARSo_RGhZBKwU,"Pasadena, California",34.1477849,-118.1445155,1,,OK,"locality,political"
315,APPROXIMATE,"Stanmore, UK",ChIJC_ATD2kUdkgRkSRhF3QYnwI,"Stanmore, Middlesex, England",51.616419,-0.319686,1,,OK,"locality,political"
316,APPROXIMATE,"Reykjavík, Iceland",ChIJw-3c7rl01kgRcWDSMKIskew,"Reykjavik, Iceland",64.1265206,-21.8174392,1,,OK,"locality,political"
317,APPROXIMATE,"Whatstandwell, Matlock DE4 5EP, UK",ChIJ7zDNh4iLeUgRfU3TuucVubc,"Whatstandwell, Matlock, Derby, England",53.083362,-1.496392,1,DE4 5EP,OK,"locality,political"
318,APPROXIMATE,"Harrogate, UK",ChIJAb11cSNOeUgR_6TeqvuEwAM,"Harrogate, N Yorkshire, England",53.99212,-1.541812,1,,OK,"locality,political"
319,APPROXIMATE,"Nan, Thailand",ChIJu20dDgmOJzERwJWGOLGCgAs,,18.7756318,100.7730417,1,,OK,"administrative_area_level_1,political"
320,APPROXIMATE,"Littleton, CO, USA",ChIJKzvi-z98a4cRwDzWrumXBQc,"Littleton, Colorado",39.613321,-105.0166498,1,,OK,"locality,political"
321,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
322,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
323,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
324,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
325,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
326,APPROXIMATE,"Pernik, Bulgaria",ChIJz0npQUnLqhQRgFW_aRKgAAQ,"Pernik, Bulgaria",42.6051862,23.0378368,1,,OK,"locality,political"
327,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
328,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
329,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
330,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
331,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
332,APPROXIMATE,"Troyan, Bulgaria",ChIJZ_LDMM5-qUARzt6rfO92Ig0,"Troyan, Bulgaria",42.8903751,24.7129702,1,,OK,"locality,political"
333,APPROXIMATE,"Pernik, Bulgaria",ChIJz0npQUnLqhQRgFW_aRKgAAQ,"Pernik, Bulgaria",42.6051862,23.0378368,1,,OK,"locality,political"
334,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
335,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
336,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
337,APPROXIMATE,"Sofia, Bulgaria",ChIJ9Xsxy4KGqkARYF6_aRKgAAQ,"Sofia, Bulgaria",42.6977082,23.3218675,1,,OK,"locality,political"
338,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
339,APPROXIMATE,"Ridgefield, CT 06877, USA",ChIJkf3H-FuqwokRsOJF6jEVjtc,"Ridgefield, Connecticut",41.2840635,-73.4975412,1,06877,OK,"locality,political"
340,APPROXIMATE,"Grand Junction, CO, USA",ChIJV3DnIuPWRocRVny_zlH0Y8w,"Grand Junction, Colorado",39.0638705,-108.5506486,1,,OK,"locality,political"
341,APPROXIMATE,"Golden, CO, USA",ChIJ92xohxKYa4cR3FWAIFRGxhQ,"Golden, Colorado",39.755543,-105.2210997,1,,OK,"locality,political"
342,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
343,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
344,APPROXIMATE,"Bournemouth, UK",ChIJ_WegsaCYc0gRlCypaxXgLjs,"Bournemouth, Dorset, England",50.719164,-1.880769,1,,OK,"locality,political"
345,APPROXIMATE,"Sandbach CW11, UK",ChIJY1OEAU5YekgRDTu_sF1f9AA,"Sandbach, Cheshire, England",53.146561,-2.367382,1,CW11,OK,"locality,political"
346,APPROXIMATE,"Romsey SO51, UK",ChIJIVOTekaKc0gRX27A5zsvHZI,"Romsey, Hampshire, England",50.98893,-1.49658,1,SO51,OK,"locality,political"
347,APPROXIMATE,"Bristol, UK",ChIJYdizgWaDcUgRH9eaSy6y5I4,"Bristol, Avon, England",51.454513,-2.58791,1,,OK,"locality,political"
348,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
349,APPROXIMATE,"Chelsea, QC, Canada",ChIJIx3LwzXi0UwRMFlNrq0MBAU,"Chelsea, Quebec",45.5401738,-75.867482,1,,OK,"locality,political"
350,APPROXIMATE,"Calgary, AB, Canada",ChIJ1T-EnwNwcVMROrZStrE7bSY,"Calgary, Alberta",51.0486151,-114.0708459,1,,OK,"locality,political"
351,APPROXIMATE,"Calgary, AB, Canada",ChIJ1T-EnwNwcVMROrZStrE7bSY,"Calgary, Alberta",51.0486151,-114.0708459,1,,OK,"locality,political"
352,APPROXIMATE,"Calgary, AB, Canada",ChIJ1T-EnwNwcVMROrZStrE7bSY,"Calgary, Alberta",51.0486151,-114.0708459,1,,OK,"locality,political"
353,APPROXIMATE,"Calgary, AB, Canada",ChIJ1T-EnwNwcVMROrZStrE7bSY,"Calgary, Alberta",51.0486151,-114.0708459,1,,OK,"locality,political"
354,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
355,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
356,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
357,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
358,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
359,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
360,APPROXIMATE,"2840 Holte, Denmark",ChIJaVFEtd1OUkYRwBVSHcyvAAo,"Holte, Denmark",55.8172508,12.4722496,1,2840,OK,"locality,political"
361,APPROXIMATE,"Copenhagen, Denmark",ChIJIz2AXDxTUkYRuGeU5t1-3QQ,"Copenhagen, Denmark",55.6760968,12.5683372,1,,OK,"locality,political"
362,APPROXIMATE,"2860 Søborg, Denmark",ChIJ5c_yx_dRUkYRwjw-EqmkfjY,"Soborg, Denmark",55.735202,12.514807,1,2860,OK,"locality,political"
363,APPROXIMATE,"2800 Lyngby, Denmark",ChIJCY4Z0gxOUkYRiiNSYBNwaso,"Lyngby, Denmark",55.763516,12.4949429,1,2800,OK,"locality,political"
364,APPROXIMATE,"2800 Lyngby, Denmark",ChIJCY4Z0gxOUkYRiiNSYBNwaso,"Lyngby, Denmark",55.763516,12.4949429,1,2800,OK,"locality,political"
365,APPROXIMATE,"Copenhagen, Denmark",ChIJIz2AXDxTUkYRuGeU5t1-3QQ,"Copenhagen, Denmark",55.6760968,12.5683372,1,,OK,"locality,political"
366,APPROXIMATE,"Locarno, Switzerland",ChIJIyho3_zJhUcRmjrqL5kHkf8,"Locarno, Ticino, Switzerland",46.1669988,8.7942643,1,,OK,"locality,political"
367,APPROXIMATE,"6702 Claro, Switzerland",ChIJgwUgo09MhEcRyRnv1rh0-SM,"Claro, Ticino, Switzerland",46.25298,9.02308,1,6702,OK,"locality,political"
368,APPROXIMATE,"Balerna, Switzerland",ChIJyxDV1G33hEcRnJ7FLkOY4Gw,"Balerna, Ticino, Switzerland",45.8484251,9.0077495,1,,OK,"locality,political"
369,APPROXIMATE,"8304 Wallisellen, Switzerland",ChIJRZuOWEigmkcRCrRpMv-i5yk,"Wallisellen, Zurich, Switzerland",47.4156189,8.5889722,1,8304,OK,"locality,political"
370,APPROXIMATE,"3782 Lauenen, Switzerland",ChIJpWUgyfDvjkcRBl9hXBfAnFg,"Lauenen, Bern, Switzerland",46.4243976,7.3223569,1,3782,OK,"locality,political"
371,APPROXIMATE,"3782 Lauenen, Switzerland",ChIJpWUgyfDvjkcRBl9hXBfAnFg,"Lauenen, Bern, Switzerland",46.4243976,7.3223569,1,3782,OK,"locality,political"
372,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
373,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
374,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
375,APPROXIMATE,"74120 Megève, France",ChIJ0alOYJHii0cRsJy65CqrCAQ,"Megeve, Haute-Savoie, France",45.856876,6.61775,1,74120,OK,"locality,political"
376,APPROXIMATE,"Anéran Camors, 65240 Cazaux-Fréchet-Anéran-Camors, France",ChIJmWRcqVJoqBIRi518iHp4R34,"Aneran-Camors, Haute-Pyrennees, France",42.833554,0.412839,1,65240,OK,"political,sublocality,sublocality_level_1"
377,APPROXIMATE,"01630 Saint-Genis-Pouilly, France",ChIJd8AfemlijEcRkATC5CqrCAQ,"St. Genis, France",46.2437479,6.02513,1,01630,OK,"locality,political"
378,APPROXIMATE,"38120 Saint-Égrève, France",ChIJDUihY9bzikcRYGy-5CqrCAQ,"St. Egreve, Isere, France",45.233131,5.681538,1,38120,OK,"locality,political"
379,,,,"Sergy, St. Genis Pouelly, Ain, France",,,0,,ZERO_RESULTS,
380,APPROXIMATE,"Murcia, Spain",ChIJf4yS1fiBYw0RmqvEOJsSJ9Y,"Murcia, Spain",37.9922399,-1.1306544,1,,OK,"locality,political"
381,APPROXIMATE,"Paris, France",ChIJD7fiBh9u5kcRYJSMaMOCCwQ,"Paris, France & Chappaqua, New York",48.856614,2.3522219,1,,OK,"locality,political"
382,APPROXIMATE,"Brussels, Belgium",ChIJ_58PdIbEw0cRMIBML6uZAAE,"Brussels, Belgium",50.8503463,4.3517211,1,,OK,"administrative_area_level_1,locality,political"
383,APPROXIMATE,"91230 Montgeron, France",ChIJbyPrtKEK5kcR0EOLaMOCCwQ,"Montgeron, Essonne, France",48.703859,2.4604529,1,91230,OK,"locality,political"
384,APPROXIMATE,"Rennes, France",ChIJhZDWpy_eDkgRMKvkNs2lDAQ,"Rennes, Ille-et-Vilaine, France",48.117266,-1.6777926,1,,OK,"locality,political"
385,APPROXIMATE,"Sèvres, France",ChIJNeiYQw575kcRbIc1tR8E4ww,"Sevres, Hauts-de-Seine, France",48.8212407,2.2109771,1,,OK,"locality,political"
386,APPROXIMATE,"Moval, France",ChIJpcGl18QikkcR4AkfszTOCQQ,"Moval, Territoire de Belfort, France",47.587687,6.885318,1,,OK,"locality,political"
387,APPROXIMATE,"Naples, Metropolitan City of Naples, Italy",ChIJ6_p622YIOxMRfriMZcxDOtI,"Naples, Italy",40.8517746,14.2681244,1,,OK,"locality,political"
388,APPROXIMATE,"65590 Bordères-Louron, France",ChIJzQiE9BJCqBIRBjJu_WdezXk,"Borderes Louron, Hautes-Pyrenees, France",42.870981,0.394759,1,65590,OK,"locality,political"
389,APPROXIMATE,"Richwiller, France",ChIJCQfJM0KDkUcRkDA5mrlfCgQ,"Richwiller, Haut-Rhin, France",47.779024,7.285138,1,,OK,"locality,political"
390,APPROXIMATE,"Richwiller, France",ChIJCQfJM0KDkUcRkDA5mrlfCgQ,"Richwiller, Haut-Rhin, France",47.779024,7.285138,1,,OK,"locality,political"
391,APPROXIMATE,"Salleri, 56000, Nepal",ChIJKzSSG_k_6TkRK0Oy25uuWfU,"Salleri, Solukhumbu",27.4957598,86.5703554,1,56000,OK,"political,sublocality,sublocality_level_1"
392,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
393,,,,"Chaurikharka, Khumbu",,,0,,ZERO_RESULTS,
394,APPROXIMATE,"Khumbu Glacier, Khumjung 56000, Nepal",ChIJH3KzaOWr6TkRHAp3LqlCPHs,"Khumjung, Khumbu",27.9720199,86.8308194,2,56000,OK,"establishment,natural_feature"
395,,,,"Yilajung, Khumbu",,,0,,ZERO_RESULTS,
396,APPROXIMATE,"London, UK",ChIJdd4hrwug2EcRmSrV3Vo6llI,"London, England",51.5073509,-0.1277583,1,,OK,"locality,political"
397,APPROXIMATE,"Harrogate, UK",ChIJAb11cSNOeUgR_6TeqvuEwAM,"Harrogate, N Yorkshire, England",53.99212,-1.541812,1,,OK,"locality,political"
398,APPROXIMATE,"Houston, TX, USA",ChIJAYWNSLS4QIYROwVl894CDco,"Houston, Texas",29.7604267,-95.3698028,1,,OK,"locality,political"
399,APPROXIMATE,"Wilsall, MT 59086, USA",ChIJQ-ze4RQIRVMR-batcZPUMmc,"Wilsall, Montana",45.9938227,-110.660209,1,59086,OK,"locality,political"
400,APPROXIMATE,"Golden, CO, USA",ChIJ92xohxKYa4cR3FWAIFRGxhQ,"Golden, Colorado",39.755543,-105.2210997,1,,OK,"locality,political"
401,APPROXIMATE,"Longmont, CO, USA",ChIJSTPM1Qj5a4cRNSej8-6hfcE,"Longmont, Colorado",40.1672068,-105.1019275,1,,OK,"locality,political"
402,APPROXIMATE,"Denver, CO, USA",ChIJzxcfI6qAa4cR1jaKJ_j0jhE,"Denver, Colorado",39.7392358,-104.990251,1,,OK,"locality,political"
403,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
404,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
405,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
406,APPROXIMATE,"Brisbane QLD, Australia",ChIJM9KTrJpXkWsRQK_e81qjAgQ,"Brisbane, QLD, Australia",-27.4697707,153.0251235,1,,OK,"colloquial_area,locality,political"
407,APPROXIMATE,"Middle Park VIC 3206, Australia",ChIJ7W2p5Ohn1moR0OiMIXVWBAU,"Middle Park, Victoria, Australia",-37.851944,144.963056,1,3206,OK,"locality,political"
408,,,,"Silver Bridle, QLD, New Zealand",,,0,,ZERO_RESULTS,
409,APPROXIMATE,"Moorooka QLD 4105, Australia",ChIJVQyGqKRakWsRAJHe81qjAgU,"Moorooka, QLD, Australia",-27.535,153.026,1,4105,OK,"locality,political"
410,APPROXIMATE,"Brisbane QLD, Australia",ChIJM9KTrJpXkWsRQK_e81qjAgQ,"Brisbane, QLD, Australia",-27.4697707,153.0251235,1,,OK,"colloquial_area,locality,political"
411,APPROXIMATE,"Tweed Heads NSW, Australia",ChIJWd6vwdT_kGsRQDBEkLQJBgU,"Tweeds Heads, NSW, Australia",-28.1786656,153.5370011,1,,OK,"colloquial_area,locality,political"
412,APPROXIMATE,"Nara, Nara Prefecture, Japan",ChIJwQyneMU3AWARIiZJubDZ_ko,"Nara-shi, Nara, Japan",34.6850869,135.8050002,1,,OK,"locality,political"
413,APPROXIMATE,"Kobe, Hyōgo Prefecture, Japan",ChIJ2YntKoF9AGAR9HD2wgZhEsc,"Kobe, Hyogo, Japan",34.690083,135.1955112,1,,OK,"locality,political"
414,APPROXIMATE,"Nishinomiya, Hyōgo Prefecture, Japan",ChIJi8pt5aj0AGARcFpdcngtjME,"Nishinomiya, Hyogo, Japan",34.7375965,135.3415643,1,,OK,"locality,political"
415,APPROXIMATE,"Kobe, Hyōgo Prefecture, Japan",ChIJ2YntKoF9AGAR9HD2wgZhEsc,"Kobe, Hyogo, Japan",34.690083,135.1955112,1,,OK,"locality,political"
416,APPROXIMATE,"Kyoto, Kyoto Prefecture, Japan",ChIJ8cM8zdaoAWARPR27azYdlsA,"Kyoto, Japan",35.0116363,135.7680294,1,,OK,"locality,political"
417,APPROXIMATE,"Kyoto, Kyoto Prefecture, Japan",ChIJ8cM8zdaoAWARPR27azYdlsA,"Kyoto, Japan",35.0116363,135.7680294,1,,OK,"locality,political"
418,,,,"Novo Mesto, Slovenia, Yugoslavia",,,0,,ZERO_RESULTS,
419,ROOFTOP,"Kolodvorska ulica 11, 1000 Ljubljana, Slovenia",ChIJmSSm-ZwyZUcRisKpPvTk7bc,"Ljubljana, Slovenia, Yugoslavia",46.0561198,14.5099221,2,1000,OK,"embassy,establishment,point_of_interest"
420,ROOFTOP,"Kolodvorska ulica 11, 1000 Ljubljana, Slovenia",ChIJmSSm-ZwyZUcRisKpPvTk7bc,"Ljubljana, Slovenia, Yugoslavia",46.0561198,14.5099221,2,1000,OK,"embassy,establishment,point_of_interest"
421,APPROXIMATE,"Röthenbach an der Pegnitz, Germany",ChIJo5Frr-DhoUcRsPq1vjLaHgQ,"Roethenbach, Bavaria, W Germany",49.4815486,11.2418751,1,,OK,"locality,political"
422,APPROXIMATE,"Innsbruck, Austria",ChIJc8r44c9unUcRDZsdKH0cIJ0,"Innsbruck, Tirol, Austria",47.2692124,11.4041024,1,,OK,"locality,political"
423,APPROXIMATE,"6071 Aldrans, Austria",ChIJCfjZIt5onUcRy5OwdMlRt2k,"Aldrans, Tirol, Austria",47.2513094,11.4459871,1,6071,OK,"locality,political"
424,APPROXIMATE,"Starnberg, Germany",ChIJmXqbVnHOnUcRoNe0sbJYNL0,"Starnberg, Bavaria, W Germany",48.0467766,11.249517,1,,OK,"administrative_area_level_3,political"
425,APPROXIMATE,"76599 Weisenbach, Germany",ChIJNwhLwEc9l0cR8E0JjTz9HwQ,"Weisenbach, Baden-Wuerttemberg, W Germany",48.728883,8.3544377,1,76599,OK,"locality,political"
426,APPROXIMATE,"Kempten, Germany",ChIJEcln2gd5nEcRK7AzyJW7pbw,"Kempten, Bavaria, W Germany",47.7285699,10.3157835,1,,OK,"locality,political"
427,APPROXIMATE,"Vienna, Austria",ChIJn8o2UZ4HbUcRRluiUYrlwv0,"Vienna, Austria",48.2081743,16.3738189,1,,OK,"locality,political"
428,APPROXIMATE,"Innsbruck, Austria",ChIJc8r44c9unUcRDZsdKH0cIJ0,"Innsbruck, Tirol, Austria",47.2692124,11.4041024,1,,OK,"locality,political"
429,APPROXIMATE,"71083 Herrenberg, Germany",ChIJMUDE3cJYl0cRsCcJjTz9HwQ,"Herrenberg, Baden-Wuerttemberg, W Germany",48.5950369,8.8671577,1,71083,OK,"locality,political"
430,APPROXIMATE,"82487 Oberammergau, Germany",ChIJfy8XngmrnUcRNXWm8KCCprM,"Oberammergau, Bavaria, W Germany",47.5956599,11.072352,1,82487,OK,"locality,political"
431,APPROXIMATE,"39030 Oberrasen, Bozen, Italy",ChIJqVFQqhMneEcRGEudW1cjJTo,"Oberrasen, Bolanzo, Italy",46.7893872,12.0569257,1,39030,OK,"locality,political"
432,APPROXIMATE,"Vail, CO 81657, USA",ChIJB89dUQVwaocRxKOafh_AzMk,"Vail, Colorado",39.6402638,-106.3741955,1,81657,OK,"locality,political"
433,APPROXIMATE,"Lakewood, CO, USA",ChIJt3LdXG-Ba4cRl87Q8fpdkJ4,"Lakewood, Colorado",39.7047095,-105.0813734,1,,OK,"locality,political"
434,APPROXIMATE,"Vail, CO 81657, USA",ChIJB89dUQVwaocRxKOafh_AzMk,"Vail, Colorado",39.6402638,-106.3741955,1,81657,OK,"locality,political"
435,APPROXIMATE,"Durango, CO, USA",ChIJI_yFvaYCPIcRWn6mo4KIK9w,"Durango, Colorado",37.27528,-107.8800667,1,,OK,"locality,political"
436,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
437,APPROXIMATE,"63210 Olby, France",ChIJzSsEsdAS90cR8IOEZjXXkxM,"Olby, Puy-de-Dome, France",45.742854,2.867187,1,63210,OK,"locality,political"
438,APPROXIMATE,"69510 Messimy, France",ChIJcQh2Qszx9EcRcCG75CqrCAQ,"Messimy, Rhone, France",45.697648,4.675516,1,69510,OK,"locality,political"
439,APPROXIMATE,"69510 Messimy, France",ChIJcQh2Qszx9EcRcCG75CqrCAQ,"Messimy, Rhone, France",45.697648,4.675516,1,69510,OK,"locality,political"
440,APPROXIMATE,"Clermont-Ferrand, France",ChIJB4Uuf90b90cRIm-gOGAwlDk,"Clermont-Ferrand, Puy-de-Dome, France",45.777222,3.087025,1,,OK,"locality,political"
441,APPROXIMATE,"Clermont-Ferrand, France",ChIJB4Uuf90b90cRIm-gOGAwlDk,"Clermont-Ferrand, Puy-de-Dome, France",45.777222,3.087025,1,,OK,"locality,political"
442,APPROXIMATE,"69510 Messimy, France",ChIJcQh2Qszx9EcRcCG75CqrCAQ,"Messimy, Rhone, France",45.697648,4.675516,1,69510,OK,"locality,political"
443,APPROXIMATE,"92400 Courbevoie, France",ChIJvccvsApl5kcRED6LaMOCCwQ,"Courbevoie, Hauts-de-Seine, France",48.900552,2.25929,1,92400,OK,"locality,political"
444,APPROXIMATE,"11250 Saint-Hilaire, France",ChIJQ0j5gynSrxIRgB5tFiGIBwQ,"St. Hilaire, Aude, France",43.09324,2.31038,1,11250,OK,"locality,political"
445,APPROXIMATE,"Takasindu, Nepal",ChIJZaWvtFES6TkRXKz2K2ldT9E,"Taksindu, Solukhumbu",27.6733367,86.6409554,1,,OK,"locality,political"
446,,,,"Surke, Khumbu",,,0,,ZERO_RESULTS,
447,APPROXIMATE,"Solukhumbu, Nepal",ChIJb-S8mdoN6TkRtXIlDPQujDQ,Solukhumbu,27.7909733,86.6611083,1,,OK,"administrative_area_level_3,political"
448,APPROXIMATE,"Peterborough, UK",ChIJBUaqzH0H2EcR1Y1t2eEt_q4,"Peterborough, Cambridge, England",52.5694985,-0.2405299,1,,OK,"locality,political"
449,APPROXIMATE,"Edinburgh, UK",ChIJIyaYpQC4h0gRJxfnfHsU8mQ,"Edinburgh, Scotland",55.953252,-3.188267,1,,OK,"locality,political"
450,APPROXIMATE,"Sheffield, UK",ChIJFb7o-qkKeUgReLAGr_UnKD4,"Sheffield, S Yorkshire, England",53.381129,-1.470085,1,,OK,"locality,political"
451,APPROXIMATE,"London, UK",ChIJdd4hrwug2EcRmSrV3Vo6llI,"London, England",51.5073509,-0.1277583,1,,OK,"locality,political"
452,APPROXIMATE,"Purley, UK",ChIJkdBxFnb9dUgRqACc8Rg4rPI,"Purley, Surrey, England",51.339228,-0.119711,1,,OK,"locality,political"
453,APPROXIMATE,"Aylesbury, UK",ChIJvc2tLYhXdkgRs_t_WPoQG9g,"Aylesbury, Buckingham, England",51.815606,-0.8084,1,,OK,"locality,political"
