58,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
59,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
60,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
61,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-3, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
62,APPROXIMATE,"Tabriz, East Azerbaijan Province, Iran",ChIJ4SmEWxcFGkAR-zMS8sYdy1k,"Tabriz, Iran",38.096239,46.2738013,1,,OK,"locality,political"
63,APPROXIMATE,"Lucknow, Uttar Pradesh, India",ChIJa7EyH5n9mzkR54uXCYm6zJM,"Lucknow, UP, India",26.8466937,80.946166,1,,OK,"locality,political"
64,,,,"Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
65,,,,"Walung, Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
66,APPROXIMATE,"Bertem, Belgium",ChIJo6sgYMRhwUcR6_3TFKzOygA,"Bertem, Belgium",50.8644751,4.6303588,1,,OK,"locality,political"
67,APPROXIMATE,"1200 Woluwe-Saint-Lambert, Belgium",ChIJn_DuA1nbw0cRQtv8Zckaajw,"Sint Lambrechts Woluwe, Belgium",50.8489094,4.4320883,1,1200,OK,"locality,political"
68,,,,"Lelep-8, Taplejung",,,0,,ZERO_RESULTS,
69,APPROXIMATE,"Beijing, China",ChIJuSwU55ZS8DURiqkPryBWYrk,"Beijing, China",39.9041999,116.4073963,1,,OK,"locality,political"
70,,,,"Walung, Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
71,APPROXIMATE,"Nehrugarh, Haryana 123303, India",ChIJc2UTT56fEjkRSFmLJoNXClk,"Nehrugarh, Haryana, India",28.3793873,76.4114733,1,123303,OK,"locality,political"
72,,,,"Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
73,APPROXIMATE,"Tokyo, Japan",ChIJ51cu8IcbXWARiRtXIothAS4,"Tokyo, Japan",35.6894875,139.6917064,1,,OK,"administrative_area_level_1,locality,political"
74,,,,"Walung, Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
75,APPROXIMATE,"Beijing, China",ChIJuSwU55ZS8DURiqkPryBWYrk,"Beijing, China",39.9041999,116.4073963,1,,OK,"locality,political"
76,APPROXIMATE,"Beijing, China",ChIJuSwU55ZS8DURiqkPryBWYrk,"Beijing, China",39.9041999,116.4073963,1,,OK,"locality,political"
77,APPROXIMATE,"Chengguan, Lhasa, Tibet, China",ChIJIfi7IMozYTcRpBcb1H5WUVg,"Lhasa, Tibet, China",29.654838,91.140552,1,,OK,"political,sublocality,sublocality_level_1"
78,APPROXIMATE,"Shenzhen, Guangdong, China",ChIJkVLh0Aj0AzQRyYCStw1V7v0,"Shenzhen, Guangdong, China",22.543096,114.057865,1,,OK,"locality,political"
79,GEOMETRIC_CENTER,"Yi Yuan Yi Ji Gong Lu, Yiyang Shi, Hunan Sheng, China",EirkuK3lm73muZbljZfnnIHnm4rpmLPluILnm4rmsoXkuIDnuqflhazot68,"Lu Yue Yang, Hunan, China",28.7894401,112.3480534,7,,OK,route
80,APPROXIMATE,"Shanghai, China",ChIJMzz1sUBwsjURoWTDI5QSlQI,"Shanghai, China",31.2303904,121.4737021,1,,OK,"locality,political"
81,APPROXIMATE,"Zhuji, Shaoxing, Zhejiang, China",ChIJ60Wq1BoLTDQRGDpuPMXOozE,"Zhuji, Zhejiang, China",29.708692,120.246863,1,,OK,"political,sublocality,sublocality_level_1"
82,APPROXIMATE,"Rotterdam, Netherlands",ChIJfcRUX2C3xUcRhUtelay7KVI,"Rotterdam, Netherlands",51.9244201,4.4777326,1,,OK,"locality,political"
83,APPROXIMATE,"Heidelberg VIC 3084, Australia",ChIJMedhIGhG1moR8NSMIXVWBAU,"Heidelberg, Victoria, Australia",-37.752,145.07,1,3084,OK,"locality,political"
84,APPROXIMATE,"Toronto, ON, Canada",ChIJpTvG15DL1IkRd8S0KlBVNTI,"Toronto, Ontario",43.653226,-79.3831843,1,,OK,"locality,political"
85,APPROXIMATE,"Espoo, Finland",ChIJ4Us9pPryjUYRn1MzXbSQuPA,"Espoo, Finland",60.2054911,24.6559,1,,OK,"locality,political"
86,APPROXIMATE,"4851 Ulvenhout, Netherlands",ChIJmRxwkYChxkcRWLd_oRdkbCA,"Ulvenhout, Netherlands",51.5482324,4.7986165,1,4851,OK,"locality,political"
87,APPROXIMATE,"Haarlem, Netherlands",ChIJ--nhYGzvxUcROX6huIBW4Yo,"Haarlem, Netherlands",52.3873878,4.6462194,1,,OK,"locality,political"
88,,,,"Balakharka, Makalu-Barun",,,0,,ZERO_RESULTS,
89,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
90,,,,"Nurbugaon, Walung, Makalu-Barun",,,0,,ZERO_RESULTS,
